,time_chunks,lon_chunks,lat_chunks,cpu_times,wall_times,peak_memories,num_chunks,chunk_sizes,array_shape,lon x lat,lonlat_product,time x lon x lat,total_product,num_data_points,norm_cpu_times,norm_peak_memories,norm_wall_times
37,5136,50,50,48.87859274299996,26.352797746658325,1908.27734375,360.0,9228.8,"(721, 1152)",50x50,2500,5136x50x50,12840000,830592,16992.960586389865,0.002297490637701784,31518.1715423488
40,120,50,50,22.643375268000003,16.19309973716736,516.5078125,360.0,9228.8,"(721, 1152)",50x50,2500,120x50x50,300000,830592,36681.457166582695,0.0006218550293043998,51292.95894433209
49,48,50,50,31.87703008200004,33.342858076095574,431.03515625,360.0,9228.8,"(721, 1152)",50x50,2500,48x50x50,120000,830592,26056.12875049515,0.0005189493231935776,24910.641976294006
67,2160,50,50,21.083963442999902,12.520591497421265,2049.19921875,360.0,9228.8,"(721, 1152)",50x50,2500,2160x50x50,5400000,830592,39394.49061584127,0.0024671550156394476,66338.07996779292
62,24,50,50,48.294419617999885,79.87088608741759,465.703125,360.0,9228.8,"(721, 1152)",50x50,2500,24x50x50,60000,830592,17198.50878361998,0.0005606881898693943,10399.18349085208
20,1440,100,50,17.340576977000012,12.212987184524536,2383.5859375,180.0,18457.6,"(721, 1152)",100x50,5000,1440x100x50,7200000,830592,47898.7522215478,0.0028697434329971877,68008.91439994873
25,24,100,50,42.533539861,43.20507049560547,476.2734375,180.0,18457.6,"(721, 1152)",100x50,5000,24x100x50,120000,830592,19527.93025726009,0.000573414429105987,19224.41024797037
51,12,100,50,55.49259177099997,83.20823287963867,387.94140625,180.0,18457.6,"(721, 1152)",100x50,5000,12x100x50,60000,830592,14967.619523477751,0.0004670661483014525,9982.089166602751
45,6,50,100,129.956362799,127.40532088279724,441.78515625,192.0,17304.0,"(721, 1152)",50x100,5000,6x50x100,30000,830592,6391.314608309362,0.0005318918990912506,6519.2881603750175
23,1440,50,100,17.82488077900001,10.72278928756714,2385.73046875,192.0,17304.0,"(721, 1152)",50x100,5000,1440x50x100,7200000,830592,46597.338310309686,0.0028723253640174718,77460.44221563272
17,48,50,100,27.233785819,28.407881259918213,490.7578125,192.0,17304.0,"(721, 1152)",50x100,5000,48x50x100,240000,830592,30498.587508921613,0.0005908530451774156,29238.0833473813
16,48,100,50,26.853554699,27.14636397361756,492.859375,180.0,18457.6,"(721, 1152)",100x50,5000,48x100x50,240000,830592,30930.430228327663,0.0005933832435178764,30596.804817294073
6,120,50,100,21.076029147,18.198452234268192,628.390625,192.0,17304.0,"(721, 1152)",50x100,5000,120x50x100,600000,830592,39409.32109207241,0.0007565575216231314,45640.80446555626
5,120,100,50,19.304898432,15.483811378479006,655.54296875,180.0,18457.6,"(721, 1152)",100x50,5000,120x100x50,600000,830592,43024.934988686706,0.0007892478723007205,53642.60644213493
