,time_chunks,lon_chunks,lat_chunks,cpu_times,wall_times,peak_memories,num_chunks,chunk_sizes,array_shape,lon x lat,lonlat_product,time x lon x lat,total_product,num_data_points,norm_cpu_times,norm_peak_memories,norm_wall_times
60,6,50,10,4.517301316,4.814728498458862,695.171875,856.0,24.0,"(5136,)",50x10,500,6x50x10,3000,5136,1136.962013538616,0.13535277940031154,1066.7268157787034
59,6,10,50,4.571122001000001,5.007710933685303,661.3515625,856.0,24.0,"(5136,)",10x50,500,6x10x50,3000,5136,1123.5753495260954,0.12876782758956387,1025.6183050526613
58,5136,10,50,0.0759736920000015,0.1421704292297363,307.015625,1.0,20544.0,"(5136,)",10x50,500,5136x10x50,2568000,5136,67602.34845504019,0.0597771855529595,36125.65586125245
56,12,10,50,2.227811471999999,2.0986075401306152,483.55859375,428.0,48.0,"(5136,)",10x50,500,12x10x50,6000,5136,2305.4015407278603,0.09415081654010904,2447.3370564942984
33,24,50,10,1.243400453,1.0872702598571775,318.73046875,214.0,96.0,"(5136,)",50x10,500,24x50x10,12000,5136,4130.608113909059,0.06205811307437695,4723.756539312184
30,24,10,50,1.3487304679999998,1.1115224361419678,319.6640625,214.0,96.0,"(5136,)",10x50,500,24x10x50,12000,5136,3808.025489048269,0.062239887558411214,4620.689455290501
4,1440,10,100,0.1402272639999999,0.3723344802856445,216.93359375,4.0,5136.0,"(5136,)",10x100,1000,1440x10x100,1440000,5136,36626.25835729066,0.04223784925038941,13794.048824217962
27,120,100,10,0.3031530409999998,0.3866257667541504,285.65625,43.0,477.7674418604651,"(5136,)",100x10,1000,120x100x10,120000,5136,16941.93791709318,0.05561842873831776,13284.163761557844
62,6,10,100,3.8670224,3.969870805740357,517.91796875,856.0,24.0,"(5136,)",10x100,1000,6x10x100,6000,5136,1328.1536719311478,0.10084072600272585,1293.7448726476043
13,2160,100,10,0.1617217719999999,0.2538073062896728,241.05859375,3.0,6848.0,"(5136,)",100x10,1000,2160x100x10,2160000,5136,31758.24712086387,0.04693508445288162,20235.824078831807
19,720,10,100,0.1669962469999997,0.4575657844543457,402.1875,8.0,2568.0,"(5136,)",10x100,1000,720x10x100,720000,5136,30755.18218083074,0.07830753504672897,11224.615507745535
2,1440,100,10,0.1310268679999999,0.1359832286834716,227.19140625,4.0,5136.0,"(5136,)",100x10,1000,1440x100x10,1440000,5136,39198.0673765323,0.04423508688668224,37769.363543757856
15,720,100,10,0.161347662,0.3054003715515136,245.5859375,8.0,2568.0,"(5136,)",100x10,1000,720x100x10,720000,5136,31831.883625310915,0.04781657661604361,16817.26834157987
43,24,10,100,1.2429859529999998,0.8858723640441895,403.75,214.0,96.0,"(5136,)",10x100,1000,24x10x100,24000,5136,4131.9855526959445,0.07861176012461059,5797.674934290877
28,120,10,100,0.3249595200000001,0.3216025829315185,379.55859375,43.0,477.7674418604651,"(5136,)",10x100,1000,120x10x100,120000,5136,15805.045502282863,0.07390159535630841,15970.020990452216
42,12,100,10,2.221503111,2.846929788589477,324.91796875,428.0,48.0,"(5136,)",100x10,1000,12x100x10,12000,5136,2311.9481465358162,0.06326284438278816,1804.0487055863264
41,12,10,100,2.260449147,2.0615789890289307,327.640625,428.0,48.0,"(5136,)",10x100,1000,12x10x100,12000,5136,2272.11481701163,0.06379295658099689,2491.294307582762
