,time_chunks,lon_chunks,lat_chunks,cpu_times,wall_times,peak_memories,num_chunks,chunk_sizes,array_shape,lon x lat,lonlat_product,time x lon x lat,total_product,num_data_points,norm_cpu_times,norm_peak_memories,norm_wall_times
86,5136,10,10,107.212838964,72.0998306274414,623.04296875,8468.0,392.3438828530941,"(721, 1152)",10x10,100,5136x10x10,513600,830592,7747.131854972115,0.0007501191544705463,11520.027062086803
80,2160,10,10,62.47232351500002,57.547497510910034,786.73828125,8468.0,392.3438828530941,"(721, 1152)",10x10,100,2160x10x10,216000,830592,13295.359501084818,0.0009472018527146903,14433.155843875466
77,1440,10,10,63.506444327,82.23132514953612,455.8203125,8468.0,392.3438828530941,"(721, 1152)",10x10,100,1440x10x10,144000,830592,13078.861662026176,0.0005487896735099784,10100.676335807359
73,48,10,10,45.928537671,62.57126212120056,579.859375,8468.0,392.3438828530941,"(721, 1152)",10x10,100,48x10x10,4800,830592,18084.442530040506,0.000698127811247881,13274.336681768427
72,120,10,10,47.761642165,63.68141984939575,478.984375,8468.0,392.3438828530941,"(721, 1152)",10x10,100,120x10x10,12000,830592,17390.35682924367,0.0005766782909057636,13042.925267123754
70,720,10,10,49.075638258000005,53.2136378288269,565.0859375,8468.0,392.3438828530941,"(721, 1152)",10x10,100,720x10x10,72000,830592,16924.731485577817,0.0006803411753303668,15608.630303979173
82,2160,10,50,22.772165524,18.142974138259888,599.11328125,1740.0,1909.406896551724,"(721, 1152)",10x50,500,2160x10x50,1080000,830592,36474.001522807484,0.0007213087547797234,45780.366199632525
69,6,50,10,38.084080296,48.62499856948853,694.65234375,1752.0,1896.328767123288,"(721, 1152)",50x10,500,6x50x10,3000,830592,21809.42781194686,0.0008363340168819349,17081.584050085385
78,5136,10,50,70.16267031199999,53.49186897277832,731.765625,1740.0,1909.406896551724,"(721, 1152)",10x50,500,5136x10x50,2568000,830592,11838.089917423555,0.0008810169433368007,15527.444001305752
43,720,10,50,16.453391139,15.541196823120115,434.97265625,1740.0,1909.406896551724,"(721, 1152)",10x50,500,720x10x50,360000,830592,50481.50821815821,0.0005236899178537718,53444.53258351096
84,1440,50,10,18.308449987000014,14.156148195266724,538.1171875,1752.0,1896.328767123288,"(721, 1152)",50x10,500,1440x50x10,720000,830592,45366.593053467936,0.0006478718642847511,58673.58751427301
56,12,50,10,18.766712357000003,21.98578786849976,737.203125,1752.0,1896.328767123288,"(721, 1152)",50x10,500,12x50x10,6000,830592,44258.79100183407,0.000887563478819926,37778.587011204385
26,24,50,10,9.625796445,10.79720425605774,352.9296875,1752.0,1896.328767123288,"(721, 1152)",50x10,500,24x50x10,12000,830592,86288.13259721907,0.00042491342018704734,76926.58027970517
27,24,10,50,9.826839644,11.12538480758667,347.9375,1740.0,1909.406896551724,"(721, 1152)",10x50,500,24x10x50,12000,830592,84522.79981053082,0.0004189030233857297,74657.37269901884
68,6,10,50,37.253266512,47.80157899856568,691.56640625,1740.0,1909.406896551724,"(721, 1152)",10x50,500,6x10x50,3000,830592,22295.81665630449,0.0008326186698764255,17375.82769023012
63,12,10,50,22.732525733999985,29.81256985664368,516.41796875,1740.0,1909.406896551724,"(721, 1152)",10x50,500,12x10x50,6000,830592,36537.60297993293,0.0006217468609738597,27860.463019255752
55,2160,50,10,28.440894445,25.992361783981323,571.21484375,1752.0,1896.328767123288,"(721, 1152)",50x10,500,2160x50x10,1080000,830592,29204.14481359677,0.0006877201366615619,31955.23388382046
85,5136,50,10,53.08714254799997,35.69836211204529,736.84375,1752.0,1896.328767123288,"(721, 1152)",50x10,500,5136x50x10,2568000,830592,15645.822324096669,0.0008871308054977655,23266.94982232092
39,720,50,10,15.149219958,15.13265061378479,431.5546875,1752.0,1896.328767123288,"(721, 1152)",50x10,500,720x50x10,360000,830592,54827.37740311051,0.0005195748183223532,54887.41009082629
37,120,10,50,11.293389485,13.333017349243164,317.57421875,1740.0,1909.406896551724,"(721, 1152)",10x50,500,120x10x50,60000,830592,73546.7417557148,0.00038234683063405377,62295.87633793544
35,120,50,10,10.6969071,12.489085912704468,318.1796875,1752.0,1896.328767123288,"(721, 1152)",50x10,500,120x50x10,60000,830592,77647.86514786129,0.0003830757911224765,66505.42768346913
29,48,10,50,9.704609137,10.954166412353516,305.88671875,1740.0,1909.406896551724,"(721, 1152)",10x50,500,48x10x50,24000,830592,85587.37279106556,0.00036827554172204883,75824.29997259338
60,1440,10,50,21.92035315400001,20.27340316772461,643.3046875,1740.0,1909.406896551724,"(721, 1152)",10x50,500,1440x10x50,720000,830592,37891.360333692166,0.0007745134644927955,40969.539900548516
28,48,50,10,10.209273455,10.995774269104004,306.8359375,1752.0,1896.328767123288,"(721, 1152)",50x10,500,48x50x10,24000,830592,81356.62186550767,0.00036941836364905997,75537.38187712735
47,24,100,10,5.878056199,6.67887806892395,310.765625,876.0,3792.657534246575,"(721, 1152)",100x10,1000,24x100x10,24000,830592,141303.8548595884,0.000374149552367468,124361.00665838606
22,24,10,100,5.154034891,5.8571834564208975,462.91796875,928.0,3580.1379310344832,"(721, 1152)",10x100,1000,24x10x100,24000,830592,161153.74023765023,0.0005573349716226499,141807.40729393906
42,1440,100,10,17.804147164000003,15.231000900268556,624.44140625,876.0,3792.657534246575,"(721, 1152)",100x10,1000,1440x100x10,1440000,830592,46651.602705208905,0.0007518028180502582,54532.98870104819
21,48,10,100,4.841877174999999,5.9479639530181885,460.09765625,928.0,3580.1379310344832,"(721, 1152)",10x100,1000,48x10x100,48000,830592,171543.38492694215,0.000553939426637868,139643.07896965832
81,2160,10,100,22.09077525999999,15.791024684906006,860.5859375,928.0,3580.1379310344832,"(721, 1152)",10x100,1000,2160x10x100,2160000,830592,37599.0425969324,0.0010361115174477963,52598.99319858127
79,6,100,10,17.32649235499997,17.346694231033325,497.22265625,876.0,3792.657534246575,"(721, 1152)",100x10,1000,6x100x10,6000,830592,47937.68888602043,0.000598636462005413,47881.86088586647
30,12,100,10,10.14171084,11.652437448501589,351.04296875,876.0,3792.657534246575,"(721, 1152)",100x10,1000,12x100x10,12000,830592,81898.60794729581,0.0004226418852457043,71280.53711258562
40,1440,10,100,17.074278922999998,15.47838568687439,630.5234375,928.0,3580.1379310344832,"(721, 1152)",10x100,1000,1440x10x100,1440000,830592,48645.8024813655,0.0007591253437307366,53661.40996889222
34,12,10,100,10.516769694,11.48836612701416,350.0,928.0,3580.1379310344832,"(721, 1152)",10x100,1000,12x10x100,12000,830592,78977.86337128474,0.00042138619201726,72298.53147236629
64,5136,100,10,44.266068879,39.05005717277528,1130.2578125,876.0,3792.657534246575,"(721, 1152)",100x10,1000,5136x100x10,5136000,830592,18763.62688248642,0.0013607858160203806,21269.93044658249
65,2160,100,10,23.691337291,17.31567692756653,880.203125,876.0,3792.657534246575,"(721, 1152)",100x10,1000,2160x100x10,2160000,830592,35058.89050490746,0.0010597298372726923,47967.63092049257
48,48,100,10,6.285526687000008,7.320150375366211,298.46484375,876.0,3792.657534246575,"(721, 1152)",100x10,1000,48x100x10,48000,830592,132143.58022182382,0.0003593398970252543,113466.52150686827
24,120,10,100,5.734535559000001,6.637514591217041,526.44921875,928.0,3580.1379310344832,"(721, 1152)",10x100,1000,120x10x100,120000,830592,144840.32603066467,0.0006338240902272114,125135.99609996554
52,6,10,100,17.096901935,19.758097410202023,534.33203125,928.0,3580.1379310344832,"(721, 1152)",10x100,1000,6x10x100,6000,830592,48581.433241986946,0.0006433146854893859,42038.05572752804
46,720,10,100,11.187523954999996,10.849148511886597,1050.34375,928.0,3580.1379310344832,"(721, 1152)",10x100,1000,720x10x100,720000,830592,74242.70136456663,0.0012645724374903684,76558.26621692779
75,5136,10,100,73.4303594,43.96604132652283,1111.2734375,928.0,3580.1379310344832,"(721, 1152)",10x100,1000,5136x10x100,5136000,830592,11311.288774653607,0.0013379293774801587,18891.671274915065
49,120,100,10,6.9729259130000125,7.9669532775878915,359.00390625,876.0,3792.657534246575,"(721, 1152)",100x10,1000,120x100x10,120000,830592,119116.7108848068,0.0004322265399257397,104254.65934845718
54,720,100,10,11.367916813999994,10.612884283065798,530.4375,876.0,3792.657534246575,"(721, 1152)",100x10,1000,720x100x10,720000,830592,73064.57406312971,0.0006386258235090153,78262.6077743366
38,24,50,50,2.784986154000002,2.9904861450195312,298.60546875,360.0,9228.8,"(721, 1152)",50x50,2500,24x50x50,60000,830592,298239.18471086206,0.0003595092039774041,277744.80794144433
62,5136,50,50,58.409736598,36.82847523689271,1118.43359375,360.0,9228.8,"(721, 1152)",50x50,2500,5136x50x50,12840000,830592,14220.094942671598,0.001346549923127119,22552.983653473642
16,12,50,50,3.87739993,5.250595331192017,291.390625,360.0,9228.8,"(721, 1152)",50x50,2500,12x50x50,30000,830592,214213.65218831063,0.00035082281673794115,158190.06181370196
41,48,50,50,3.3197151179999977,3.1937971115112305,334.46875,360.0,9228.8,"(721, 1152)",50x50,2500,48x50x50,120000,830592,250199.78235373404,0.00040268717974649404,260064.1089586881
58,2160,50,50,20.036894444,17.31149435043335,1353.1015625,360.0,9228.8,"(721, 1152)",50x50,2500,2160x50x50,5400000,830592,41453.13048992574,0.0016290808995270843,47979.22023289735
