,time_chunks,lon_chunks,lat_chunks,cpu_times,wall_times,peak_memories,num_chunks,chunk_sizes,array_shape,lon x lat,lonlat_product,time x lon x lat,total_product,num_data_points,norm_cpu_times,norm_peak_memories
33,720,50,100,10.222618457,9.41535711288452,989.9296875,192.0,17304.0,"(721, 1152)",50x100,5000,720x50x100,3600000,830592,81250.4157808264,0.0011918362896584606
39,720,100,50,9.820926586,10.99605917930603,993.00390625,180.0,18457.6,"(721, 1152)",100x50,5000,720x100x50,3600000,830592,84573.68993919897,0.0011955375277512906
15,12,100,50,1.4029105869999992,1.158802509307861,282.44921875,180.0,18457.6,"(721, 1152)",100x50,5000,12x100x50,60000,830592,592049.1353452167,0.00034005771636375017
12,120,100,50,2.605974538,2.323197603225708,432.9609375,180.0,18457.6,"(721, 1152)",100x50,5000,120x100x50,600000,830592,318726.0611676782,0.0005212678878438511
21,12,50,100,1.0660483870000022,1.0341877937316897,292.1953125,192.0,17304.0,"(721, 1152)",50x100,5000,12x50x100,60000,830592,779131.6136572311,0.0003517916287419094
55,1,50,100,10.77245183,12.821645975112917,540.80078125,192.0,17304.0,"(721, 1152)",50x100,5000,1x50x100,5000,830592,77103.33850710753,0.0006511028052882764
77,5136,50,100,72.43898568399999,52.786582708358765,1267.50390625,192.0,17304.0,"(721, 1152)",50x100,5000,5136x50x100,25680000,830592,11466.090975145413,0.0015260246983476845
63,1440,100,50,19.96498751300001,13.522581338882446,2075.43359375,180.0,18457.6,"(721, 1152)",100x50,5000,1440x100x50,7200000,830592,41602.4302273752,0.0024987401681571698
60,2160,50,100,23.231619014000003,16.080225229263306,643.05078125,192.0,17304.0,"(721, 1152)",50x100,5000,2160x50x100,10800000,830592,35752.65243027026,0.0007742077713847473
3,24,50,100,1.5474453020000003,1.3848772048950195,351.20703125,192.0,17304.0,"(721, 1152)",50x100,5000,24x50x100,120000,830592,536750.4744280776,0.00042283941002321237
7,6,100,50,2.216767453,2.17787504196167,279.5078125,180.0,18457.6,"(721, 1152)",100x50,5000,6x100x50,30000,830592,374686.1218464488,0.0003365163792812837
4,48,50,100,1.7731859559999998,1.476881504058838,394.3828125,192.0,17304.0,"(721, 1152)",50x100,5000,48x50x100,240000,830592,468417.8764158902,0.0004748213473040915
5,48,100,50,1.618749782,1.7880101203918457,393.90625,180.0,18457.6,"(721, 1152)",100x50,5000,48x100x50,240000,830592,513107.09612809075,0.0004742475848551395
8,6,50,100,2.255011721,1.939374923706055,293.7109375,192.0,17304.0,"(721, 1152)",50x100,5000,6x50x100,30000,830592,368331.5666455465,0.0003536163814484127
71,5136,100,50,58.524427031,38.64026141166687,1041.74609375,180.0,18457.6,"(721, 1152)",100x50,5000,5136x100x50,25680000,830592,14192.227795071636,0.0012542211985547658
68,2160,100,50,22.09418789,14.465096712112429,622.10546875,180.0,18457.6,"(721, 1152)",100x50,5000,2160x100x50,10800000,830592,37593.2351139248,0.0007489904414562144
2,24,100,50,1.4288369069999998,1.4595868587493896,346.01953125,180.0,18457.6,"(721, 1152)",100x50,5000,24x100x50,120000,830592,581306.3729883065,0.00041659386467724223
65,1440,50,100,19.797983648000013,14.785584211349487,1788.00390625,192.0,17304.0,"(721, 1152)",50x100,5000,1440x50x100,7200000,830592,41953.36327009777,0.0021526861639047812
10,120,50,100,2.62781688,2.403804540634156,434.49609375,192.0,17304.0,"(721, 1152)",50x100,5000,120x50x100,600000,830592,316076.81886874855,0.0005231161554048197
48,720,100,100,10.114282629000002,6.963659048080444,2156.484375,96.0,34608.0,"(721, 1152)",100x100,10000,720x100x100,7200000,830592,82120.7030163958,0.0025963221112170597
70,5136,100,100,77.660045677,47.789193630218506,2035.51171875,96.0,34608.0,"(721, 1152)",100x100,10000,5136x100x100,51360000,830592,10695.229351970242,0.0024506758056302013
11,24,100,100,1.1009168040000006,1.0572996139526367,411.66796875,96.0,34608.0,"(721, 1152)",100x100,10000,24x100x100,240000,830592,754454.8298129161,0.0004956319935058368
13,48,100,100,1.1265364990000002,0.9950218200683594,499.01953125,96.0,34608.0,"(721, 1152)",100x100,10000,48x100x100,480000,830592,737297.0167742429,0.000600799828616216
50,1440,100,100,21.758532402,22.263304710388184,669.07421875,96.0,34608.0,"(721, 1152)",100x100,10000,1440x100x100,14400000,830592,38173.16281513792,0.0008055389634742449
54,2160,100,100,31.025927113,25.030226707458496,957.16796875,96.0,34608.0,"(721, 1152)",100x100,10000,2160x100x100,21600000,830592,26770.900253033156,0.001152392472778452
0,12,100,100,0.7178175840000001,0.797236442565918,309.52734375,96.0,34608.0,"(721, 1152)",100x100,10000,12x100x100,120000,830592,1157107.3466486717,0.00037265871059437126
14,6,100,100,1.0712356009999997,1.1084365844726562,288.03125,96.0,34608.0,"(721, 1152)",100x100,10000,6x100x100,60000,830592,775358.8465736589,0.0003467782617699183
19,120,100,100,1.998055922999999,1.89554762840271,668.00390625,96.0,34608.0,"(721, 1152)",100x100,10000,120x100x100,1200000,830592,415700.07647879055,0.0008042503494495492
20,1,100,100,6.192818702,6.113428354263306,367.1328125,96.0,34608.0,"(721, 1152)",100x100,10000,1x100x100,10000,830592,134121.8013909815,0.0004420134223541763
6,12,1152,721,0.3085371989999999,0.5999367237091064,566.96484375,1.0,3322368.0,"(721, 1152)",1152x721,830592,12x1152x721,9967104,830592,2692031.9581950973,0.0006826033043299237
31,48,1152,721,1.538204593,10.365280389785768,481.05859375,1.0,3322368.0,"(721, 1152)",1152x721,830592,48x1152x721,39868416,830592,539974.9836789104,0.000579175568449973
22,1,1152,721,0.4503400719999959,0.2814986705780029,682.2890625,1.0,3322368.0,"(721, 1152)",1152x721,830592,1x1152x721,830592,830592,1844366.18378479,0.0008214491140054323
1,6,1152,721,0.369344344,1.2504210472106934,304.4296875,1.0,3322368.0,"(721, 1152)",1152x721,830592,6x1152x721,4983552,830592,2248828.2641739873,0.0003665213335789413
42,120,1152,721,2.958186957,15.271034240722656,866.65625,1.0,3322368.0,"(721, 1152)",1152x721,830592,120x1152x721,99671040,830592,280777.38563296624,0.0010434199342155956
16,24,1152,721,0.723676876,4.116730213165283,323.96484375,1.0,3322368.0,"(721, 1152)",1152x721,830592,24x1152x721,19934208,830592,1147738.7595841878,0.0003900408910150832
