,time_chunks,lon_chunks,lat_chunks,cpu_times,wall_times,peak_memories,num_chunks,chunk_sizes,array_shape,lon x lat,lonlat_product,time x lon x lat,total_product,num_data_points,norm_cpu_times,norm_peak_memories,norm_wall_times
1,1440,50,50,1.079436674,0.6720614433288574,715.61328125,4.0,5136.0,"(5136,)",50x50,2500,1440x50x50,3600000,5136,4758.037339020408,0.1393328039816978,7642.158393375975
84,2160,50,50,0.6431225039999617,0.3585031032562256,1085.62109375,3.0,6848.0,"(5136,)",50x50,2500,2160x50x50,5400000,5136,7986.036825108993,0.21137482354945483,14326.23582153277
11,720,50,50,1.0884419750000005,0.7671327590942383,759.97265625,8.0,2568.0,"(5136,)",50x50,2500,720x50x50,1800000,5136,4718.671383469934,0.14796975394275702,6695.060195401027
48,6,100,50,21.836797957,16.229598999023438,299.1875,856.0,24.0,"(5136,)",100x50,5000,6x100x50,30000,5136,235.1993186049333,0.058253017912772584,316.45883550844616
54,6,50,100,22.595555445,18.718758583068848,301.86328125,856.0,24.0,"(5136,)",50x100,5000,6x50x100,30000,5136,227.30133864164455,0.05877400335864486,274.3771696829042
53,5136,50,100,1.6196460439999925,1.0907526016235352,946.5625,1.0,20544.0,"(5136,)",50x100,5000,5136x50x100,25680000,5136,3171.063220279766,0.18429955218068536,4708.675452486017
18,1440,50,100,1.9205796390000005,1.732217788696289,1575.05078125,4.0,5136.0,"(5136,)",50x100,5000,1440x50x100,7200000,5136,2674.1926737670674,0.30666876581970404,2964.9851384250496
32,24,100,50,7.167193892,7.903624773025513,350.48046875,214.0,96.0,"(5136,)",100x50,5000,24x100x50,120000,5136,716.5984452761613,0.06823996665693147,649.8284201862401
23,48,50,100,3.823883138,3.731377124786377,414.77734375,107.0,192.0,"(5136,)",50x100,5000,48x50x100,240000,5136,1343.1372807816178,0.08075882861176012,1376.4355164968854
31,24,50,100,7.25392159,8.123294591903688,351.28125,214.0,96.0,"(5136,)",50x100,5000,24x50x100,120000,5136,708.0308128888942,0.0683958820093458,632.2557851242942
85,1,50,100,75.97754609000003,81.42822742462158,602.21875,5136.0,4.0,"(5136,)",50x100,5000,1x50x100,5000,5136,67.59891921115872,0.11725442951713395,63.07395067336342
24,48,100,50,4.185121778,3.9730544090271,408.55078125,107.0,192.0,"(5136,)",100x50,5000,48x100x50,240000,5136,1227.204433332979,0.07954649167640188,1292.708196578077
50,12,100,50,9.481028414,9.93450140953064,299.6875,428.0,48.0,"(5136,)",100x50,5000,12x100x50,60000,5136,541.7133854821078,0.058350369937694706,516.9861866517822
13,1440,100,50,1.7064246010000002,1.4099771976470947,1203.65625,4.0,5136.0,"(5136,)",100x50,5000,1440x100x50,7200000,5136,3009.8018963100963,0.2343567464953271,3642.6120993805584
46,5136,100,50,1.7552725780000031,1.1371240615844729,945.64453125,1.0,20544.0,"(5136,)",100x50,5000,5136x100x50,25680000,5136,2926.041268104395,0.1841208199474299,4516.657569309965
19,120,50,100,2.86683754,3.085646152496338,449.96875,43.0,477.7674418604651,"(5136,)",50x100,5000,120x50x100,600000,5136,1791.5211198190184,0.0876107379283489,1664.4811965380063
78,2160,50,100,1.4013448999999696,0.8356738090515137,854.87109375,3.0,6848.0,"(5136,)",50x100,5000,2160x50x100,10800000,5136,3665.0506238686216,0.1664468640478972,6145.938695660857
10,720,100,50,1.853122749,1.3381426334381104,1034.359375,8.0,2568.0,"(5136,)",100x50,5000,720x100x50,3600000,5136,2771.537936583822,0.20139395930685358,3838.1558674384332
62,12,50,100,11.869271061000006,10.580264568328856,300.39453125,428.0,48.0,"(5136,)",50x100,5000,12x50x100,60000,5136,432.7140203980886,0.058488031785436136,485.43209546708215
82,1,100,50,114.883313233,104.0655746459961,549.65625,5136.0,4.0,"(5136,)",100x50,5000,1x100x50,5000,5136,44.70623152714484,0.10702029789719626,49.353496749249985
80,2160,100,50,1.3597908309999982,0.6882312297821045,756.39453125,3.0,6848.0,"(5136,)",100x50,5000,2160x100x50,10800000,5136,3777.0515015334786,0.1472730785144081,7462.608172584771
7,720,50,100,1.909204114,1.4557478427886963,1015.0,8.0,2568.0,"(5136,)",50x100,5000,720x50x100,3600000,5136,2690.126195694967,0.1976246105919003,3528.0835382597897
15,120,100,50,2.690360407,2.751993417739868,449.93359375,43.0,477.7674418604651,"(5136,)",100x50,5000,120x100x50,600000,5136,1909.0379068308969,0.08760389286409657,1866.2835335623902
69,6,100,100,24.317578212,21.40826201438904,313.8203125,856.0,24.0,"(5136,)",100x100,10000,6x100x100,60000,5136,211.20524236519313,0.061102085767133954,239.90737765391523
43,5136,100,100,2.80696228299999,1.961188554763794,1786.78515625,1.0,20544.0,"(5136,)",100x100,10000,5136x100x100,51360000,5136,1829.736021429832,0.34789430612344235,2618.820096377006
34,48,100,100,4.406123004000001,3.631375551223755,493.73828125,107.0,192.0,"(5136,)",100x100,10000,48x100x100,480000,5136,1165.6506174106796,0.09613284292250779,1414.3400834070148
71,2160,100,100,2.7668310809999923,1.5685608386993408,1061.83984375,3.0,6848.0,"(5136,)",100x100,10000,2160x100x100,21600000,5136,1856.275229546626,0.20674451786409656,3274.3390458853983
42,24,100,100,7.384083932000003,6.179506301879883,389.28125,214.0,96.0,"(5136,)",100x100,10000,24x100x100,240000,5136,695.5500570277101,0.07579463590342679,831.1343575193968
81,1,100,100,119.142468879,96.0884370803833,459.66796875,5136.0,4.0,"(5136,)",100x100,10000,1x100x100,10000,5136,43.10805414999478,0.08949921509929906,53.4507601128266
17,1440,100,100,3.417791035,2.6641223430633545,774.734375,4.0,5136.0,"(5136,)",100x100,10000,1440x100x100,14400000,5136,1502.72499032405,0.1508439203660436,1927.8393927263658
40,12,100,100,14.492477797,11.953615427017212,355.28515625,428.0,48.0,"(5136,)",100x100,10000,12x100x100,120000,5136,354.3907447671352,0.06917545877141744,429.6608027385391
30,120,100,100,3.609492686,2.87242078781128,646.4296875,43.0,477.7674418604651,"(5136,)",100x100,10000,120x100x100,1200000,5136,1422.9146439112635,0.1258624780957944,1788.0388631755852
25,720,100,100,4.006392413,2.4029858112335205,1850.765625,8.0,2568.0,"(5136,)",100x100,10000,720x100x100,7200000,5136,1281.9513094460324,0.3603515625,2137.3409597302393
59,6,1152,721,50.802841112,30.429914474487305,1467.63671875,856.0,24.0,"(5136,)",1152x721,830592,6x1152x721,4983552,5136,101.096708128531,0.28575481284073206,168.78128278362615
57,48,1152,721,57.274945022,30.93446969985962,1646.8984375,107.0,192.0,"(5136,)",1152x721,830592,48x1152x721,39868416,5136,89.67271811482665,0.3206577954633956,166.02838354210763
70,12,1152,721,51.980643378,30.04796266555786,776.87109375,428.0,48.0,"(5136,)",1152x721,830592,12x1152x721,9967104,5136,98.8060105884286,0.15125994816004673,170.92672994722142
65,120,1152,721,62.275737078,41.89342617988586,4086.078125,43.0,477.7674418604651,"(5136,)",1152x721,830592,120x1152x721,99671040,5136,82.47192632288221,0.7955759589174455,122.59680022222507
83,1,1152,721,46.81337591900001,36.21862292289735,495.16796875,5136.0,4.0,"(5136,)",1152x721,830592,1x1152x721,830592,5136,109.71223286452765,0.09641120886876947,141.80550185283354
56,24,1152,721,50.27779458,27.4317626953125,1226.1640625,214.0,96.0,"(5136,)",1152x721,830592,24x1152x721,19934208,5136,102.15245204973746,0.23873910874221183,187.2282163215721
